num_nodes is set 42
channel.cc:sendUp - Calc highestAntennaZ_ asdf and distCST_
highestAntennaZ_ = 1.5,  distCST_ = 550.0
N: 13 r:0.311422 q:0.421429 alpha:0.900000 t_rtt:242 t_rtt_min:212 srtt:1859 avgwnd:4.844343 avgRtt:232.200000
N: 15 r:0.559736 q:1.582885 alpha:0.900000 t_rtt:425 t_rtt_min:205 srtt:1940 avgwnd:9.950859 avgRtt:243.777778
N: 17 r:0.303948 q:0.597095 alpha:0.900000 t_rtt:205 t_rtt_min:203 srtt:1731 avgwnd:6.078963 avgRtt:225.111111
N: 13 r:0.354089 q:0.559132 alpha:0.900000 t_rtt:259 t_rtt_min:208 srtt:1815 avgwnd:5.508048 avgRtt:231.500000
N: 17 r:0.444914 q:0.839748 alpha:0.900000 t_rtt:213 t_rtt_min:203 srtt:1772 avgwnd:8.898274 avgRtt:224.153846
N: 16 r:0.395978 q:0.643454 alpha:0.900000 t_rtt:217 t_rtt_min:214 srtt:1860 avgwnd:7.479584 avgRtt:234.142857
N: 15 r:0.316909 q:0.626897 alpha:0.900000 t_rtt:238 t_rtt_min:205 srtt:1818 avgwnd:5.633930 avgRtt:230.666667
N: 15 r:0.315405 q:0.401515 alpha:0.900000 t_rtt:235 t_rtt_min:223 srtt:1924 avgwnd:5.607207 avgRtt:240.200000
N: 15 r:0.439104 q:0.591054 alpha:0.900000 t_rtt:220 t_rtt_min:206 srtt:1738 avgwnd:7.806293 avgRtt:222.875000
N: 13 r:0.419912 q:0.854847 alpha:0.900000 t_rtt:275 t_rtt_min:202 srtt:1826 avgwnd:6.531965 avgRtt:232.416667
N: 14 r:0.410146 q:0.579819 alpha:0.900000 t_rtt:232 t_rtt_min:205 srtt:1810 avgwnd:6.835759 avgRtt:224.000000
N: 14 r:0.350677 q:0.556319 alpha:0.900000 t_rtt:229 t_rtt_min:202 srtt:1796 avgwnd:5.844623 avgRtt:223.250000
N: 14 r:0.461891 q:0.860543 alpha:0.900000 t_rtt:226 t_rtt_min:205 srtt:1860 avgwnd:7.698188 avgRtt:230.800000
N: 18 r:0.337281 q:0.350182 alpha:0.900000 t_rtt:204 t_rtt_min:203 srtt:1688 avgwnd:7.120375 avgRtt:213.500000
N: 19 r:0.268421 q:0.451635 alpha:0.900000 t_rtt:253 t_rtt_min:206 srtt:1767 avgwnd:5.964922 avgRtt:222.875000
N: 12 r:0.421771 q:0.772074 alpha:0.900000 t_rtt:213 t_rtt_min:205 srtt:1811 avgwnd:6.092247 avgRtt:234.750000
N: 13 r:0.431237 q:0.772421 alpha:0.900000 t_rtt:203 t_rtt_min:203 srtt:1779 avgwnd:6.708125 avgRtt:229.416667
N: 12 r:1.246540 q:1.822786 alpha:0.900000 t_rtt:222 t_rtt_min:208 srtt:1847 avgwnd:18.005571 avgRtt:231.428571
N: 14 r:0.481301 q:0.862983 alpha:0.900000 t_rtt:212 t_rtt_min:206 srtt:1863 avgwnd:8.021690 avgRtt:230.833333
N: 12 r:0.449113 q:0.893862 alpha:0.900000 t_rtt:231 t_rtt_min:209 srtt:1877 avgwnd:6.487188 avgRtt:242.400000
N: 12 r:0.315033 q:0.340872 alpha:0.900000 t_rtt:214 t_rtt_min:212 srtt:1841 avgwnd:4.550481 avgRtt:229.166667
N: 16 r:0.343731 q:0.637732 alpha:0.900000 t_rtt:205 t_rtt_min:203 srtt:1731 avgwnd:6.492689 avgRtt:225.111111
N: 13 r:0.516803 q:0.864445 alpha:0.900000 t_rtt:233 t_rtt_min:204 srtt:1831 avgwnd:8.039155 avgRtt:228.578947
N: 13 r:0.431165 q:0.568898 alpha:0.900000 t_rtt:232 t_rtt_min:205 srtt:1810 avgwnd:6.707006 avgRtt:224.000000
N: 14 r:0.627751 q:1.592977 alpha:0.900000 t_rtt:258 t_rtt_min:205 srtt:1926 avgwnd:10.462516 avgRtt:241.818182
N: 13 r:0.476405 q:0.815942 alpha:0.900000 t_rtt:249 t_rtt_min:205 srtt:1834 avgwnd:7.410741 avgRtt:230.363636
N: 15 r:0.414391 q:0.742887 alpha:0.900000 t_rtt:265 t_rtt_min:214 srtt:1893 avgwnd:7.366959 avgRtt:238.000000
N: 12 r:0.464409 q:0.772421 alpha:0.900000 t_rtt:203 t_rtt_min:203 srtt:1779 avgwnd:6.708125 avgRtt:229.416667
N: 12 r:0.431276 q:0.491273 alpha:0.900000 t_rtt:238 t_rtt_min:206 srtt:1770 avgwnd:6.229548 avgRtt:223.636364
N: 12 r:0.556557 q:0.864445 alpha:0.900000 t_rtt:233 t_rtt_min:204 srtt:1831 avgwnd:8.039155 avgRtt:228.578947
N: 13 r:0.403088 q:0.531020 alpha:0.900000 t_rtt:239 t_rtt_min:204 srtt:1787 avgwnd:6.270255 avgRtt:222.875000
N: 14 r:0.468519 q:0.718916 alpha:0.900000 t_rtt:259 t_rtt_min:206 srtt:1780 avgwnd:7.808656 avgRtt:226.888889
N: 11 r:1.315261 q:1.775331 alpha:0.900000 t_rtt:222 t_rtt_min:208 srtt:1847 avgwnd:17.536810 avgRtt:231.428571
N: 17 r:0.333462 q:0.468374 alpha:0.900000 t_rtt:257 t_rtt_min:203 srtt:1734 avgwnd:6.669239 avgRtt:218.333333
N: 18 r:0.277950 q:0.559209 alpha:0.900000 t_rtt:249 t_rtt_min:206 srtt:1817 avgwnd:5.867827 avgRtt:227.700000
N: 19 r:0.293429 q:0.761758 alpha:0.900000 t_rtt:249 t_rtt_min:210 srtt:1861 avgwnd:6.520645 avgRtt:237.777778
N: 13 r:0.380951 q:0.551159 alpha:0.900000 t_rtt:203 t_rtt_min:202 srtt:1785 avgwnd:5.925910 avgRtt:222.714286
